ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"178.151.252.207","elite","AS13188","UA","Triolan","189","N/A","5678","socks4","35","387","2021-08-31T11:22:55.872Z"
"169.239.171.88","elite","AS327972","KE","MAWINGU","315","N/A","5678","socks4","36","5002","2021-08-31T11:22:55.416Z"
"177.85.172.135","elite","AS52746","BR","Primanet Internet LTDA","208","Primanet Internet LTDA","4153","socks4","35","5001","2021-08-31T11:22:54.821Z"
"177.137.121.124","elite","AS263015","BR","G7 Telecom Ltda","215","G7 Telecom Ltda","5678","socks4","37","5001","2021-08-31T11:22:53.182Z"
"177.69.229.57","elite","AS16735","BR","ALGAR TELECOM S/A","178","ALGAR TELECOM S/A","5678","socks4","35","5001","2021-08-31T11:22:49.108Z"
"14.102.24.122","elite","AS18002","IN","WORLDPHONE","266","N/A","5678","socks4","35","N/A","2021-08-31T11:22:47.439Z"
"168.121.72.111","elite","AS265302","BR","Sulcatel Comercio De Telefonia Ltda - ME","193","Sulcatel Comercio De Telefonia Ltda - ME","5678","socks4","35","398","2021-08-31T11:22:47.997Z"
"105.244.32.75","elite","AS36994","ZA","Vodacom UMTS Pretoria Silverton North Gauteng INTERNET APN","351","N/A","5678","socks4","41","5001","2021-08-31T11:22:46.627Z"
"168.196.213.113","elite","AS265472","BR","ITA TELECOM","205","ITA TELECOM","51372","socks4","35","N/A","2021-08-31T11:22:46.925Z"
"14.177.161.218","elite","AS45899","VN","VNPT","175","Vietnam Posts and Telecommunications Group","5678","socks4","47","368","2021-08-31T11:22:46.278Z"
"117.79.80.90","elite","AS4808","CN","Chinanet","186","Beijing Sanxin Shidai Co.","4145","socks4","37","N/A","2021-08-31T11:22:45.998Z"
"14.226.217.239","elite","AS45899","VN","VNPT","179","Vietnam Posts and Telecommunications Group","5678","socks4","35","5001","2021-08-31T11:22:45.230Z"
"119.15.93.194","elite","AS24492","KH","WiCAM Corporation Ltd","215","WiCAM Corporation, LTD","5678","socks4","34","N/A","2021-08-31T11:22:44.125Z"
"119.82.253.101","elite","AS38901","KH","EZECOM limited","190","EZECOM limited","5678","socks4","44","380","2021-08-31T11:22:43.144Z"
"178.19.28.157","elite","AS50962","LT","Roventa","184","Broadbad services","5678","socks4","35","5002","2021-08-31T11:22:43.478Z"
"118.97.60.170","elite","AS7713","ID","PT. TELKOM INDONESIA","199","N/A","5678","socks4","35","399","2021-08-31T11:22:42.084Z"
"103.87.168.250","elite","AS55507","IN","Tejays","264","Tejays Industries Pvt Ltd","5678","socks4","47","588","2021-08-31T11:22:40.304Z"
"77.119.239.65","elite","AS25255","AT","Network of Hutchison Drei Austria GmbH","212","Hutchison Drei Austria GmbH","5678","socks4","35","4948","2021-08-31T11:22:39.592Z"
